agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,performance_index,cost_efficiency_ratio,autonomous_capability_score,DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),YEAR(timestamp)
Customer Service,GPT-4o,Cloud,Planning & Scheduling,7.0,5.0,0.4265,0.4648,0.6209,29.01,257.34,430.5,81.6,True,0.5756,False,False,0.49631,33.08733333333333,90.292,13,3,3,2025
QA Tester,LLaMA-3,Desktop,Communication,5.0,4.0,0.4968,0.6099,0.6469,22.98,147.52,332.6,63.1,True,0.5598,False,False,0.5757599999999999,47.98,79.186,13,3,3,2025
QA Tester,PaLM-2,Edge,Text Processing,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,13,3,3,2025
Email Manager,Mixtral-8x7B,Edge,Planning & Scheduling,3.0,1.0,0.6106,0.7808,0.7189,42.72,321.3,236.3,31.0,True,0.7445,False,True,0.69415,39.44034090909091,62.115,13,3,3,2025
HR Recruiter,InstructGPT,Mobile,Communication,3.0,1.0,0.7543,0.8168,0.7826,23.1,268.43,259.8,38.3,False,0.8507,False,True,0.7815399999999999,69.16283185840706,89.549,14,3,4,2025
Email Manager,InstructGPT,Server,Code Generation,7.0,7.0,0.4275,0.6053,0.5666,47.61,803.87,477.7,84.1,True,0.4646,False,True,0.52257,24.193055555555556,102.522,14,3,4,2025
Email Manager,GPT-4o,Desktop,Text Processing,3.0,4.0,0.7082,0.7414,0.8035,36.06,229.27,206.4,42.3,False,0.8359,False,False,0.74675,49.45364238410597,118.513,14,3,4,2025
Marketing Assistant,Transformer-XL,Edge,Decision Making,9.0,10.0,0.3,0.4,0.3708,39.83,125.62,600.2,89.7,True,0.3768,False,True,0.35124,17.30246305418719,126.376,14,3,4,2025
Marketing Assistant,PaLM-2,Hybrid,Research & Summarization,7.0,8.0,0.4716,0.5418,0.5194,69.4,190.64,467.6,80.4,True,0.4958,True,False,0.507,17.604166666666668,114.706,14,3,4,2025
Code Assistant,GPT-4o,Server,Decision Making,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,True,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,14,3,4,2025
Social Media Manager,CodeT5+,Hybrid,Creative Writing,5.0,3.0,0.6321,0.5719,0.6542,20.71,586.63,378.3,55.1,True,0.6459,True,False,0.6206699999999999,53.04871794871795,75.213,14,3,4,2025
Marketing Assistant,InstructGPT,Desktop,Learning & Adaptation,9.0,10.0,0.3,0.4,0.4859,92.96,1039.49,598.1,101.6,True,0.444,False,False,0.3857699999999999,10.151842105263157,131.08,14,3,4,2025
Customer Service,Falcon-180B,Edge,Text Processing,4.0,3.0,0.6382,0.7072,0.6696,30.2,183.66,336.6,58.4,True,0.6654,False,True,0.66832,46.41111111111111,76.578,14,3,4,2025
Financial Advisor,PaLM-2,Mobile,Planning & Scheduling,4.0,6.0,0.7559,0.7214,0.6358,23.62,139.8,325.8,60.5,False,0.8976,False,True,0.70952,58.638016528925625,142.832,14,3,4,2025
Research Assistant,Claude-3.5,Cloud,Problem Solving,6.0,5.0,0.5787,0.6226,0.553,80.12,395.7,431.7,80.6,True,0.6196,False,False,0.58416,18.255,93.372,14,3,4,2025
Sales Assistant,Gemini-Pro,Mobile,Creative Writing,5.0,3.0,0.5534,0.6647,0.6207,35.49,792.67,339.5,44.3,True,0.677,False,True,0.60698,37.467901234567904,77.39,14,3,4,2025
Financial Advisor,CodeT5+,Mobile,Creative Writing,7.0,7.0,0.3446,0.5215,0.5517,43.6,589.53,433.0,88.1,True,0.4111,False,True,0.4598,23.105527638190956,98.777,14,3,4,2025
Data Analyst,PaLM-2,Cloud,Research & Summarization,4.0,4.0,0.6444,0.6397,0.696,59.62,216.76,324.4,51.8,True,0.6585,False,True,0.65847,27.32240663900415,86.095,14,3,4,2025
HR Recruiter,Mixtral-8x7B,Desktop,Creative Writing,3.0,1.0,0.6755,0.7433,0.7239,38.51,274.22,211.3,49.8,True,0.7604,False,False,0.71036,44.67672955974842,63.228,14,3,4,2025
Social Media Manager,Claude-3.5,Cloud,Decision Making,6.0,8.0,0.4991,0.6073,0.6715,64.17,632.09,420.6,60.1,True,0.6431,False,False,0.58328,21.92781954887218,125.017,14,3,4,2025
Content Creator,CodeT5+,Mobile,Text Processing,7.0,8.0,0.4407,0.4914,0.5682,16.81,169.85,402.6,81.8,True,0.5482,False,True,0.49416,46.61886792452831,118.374,14,3,4,2025
Content Creator,PaLM-2,Desktop,Code Generation,6.0,7.0,0.4648,0.6133,0.5981,27.35,685.98,425.3,66.1,True,0.579,False,False,0.5493399999999999,38.14861111111111,110.53,14,3,4,2025
Marketing Assistant,InstructGPT,Cloud,Text Processing,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,False,0.5292349999999999,27.966852002794596,102.434,14,3,4,2025
Social Media Manager,Falcon-180B,Hybrid,Problem Solving,9.0,10.0,0.3,0.4,0.4279,36.94,521.76,573.4,93.4,True,0.3247,False,True,0.36837,19.387894736842103,122.729,14,3,4,2025
QA Tester,CodeT5+,Mobile,Problem Solving,7.0,5.0,0.5426,0.4133,0.5726,54.93,1185.65,450.3,82.2,True,0.6748,False,True,0.51281,21.546638655462186,97.236,14,3,4,2025
Data Analyst,InstructGPT,Desktop,Creative Writing,7.0,8.0,0.3432,0.5341,0.564,46.49,148.97,476.6,60.8,True,0.3455,False,True,0.46671,21.911267605633807,104.185,14,3,4,2025
Marketing Assistant,InstructGPT,Desktop,Problem Solving,8.0,9.0,0.3796,0.4892,0.4897,65.31,635.27,469.7,77.7,True,0.4386,False,True,0.4455099999999999,16.200363636363633,120.702,15,3,5,2025
Document Processor,InstructGPT,Mobile,Code Generation,8.0,10.0,0.4773,0.4737,0.4776,62.85,858.81,537.3,106.3,True,0.5414,False,True,0.47631,17.447252747252747,137.898,15,3,5,2025
Email Manager,PaLM-2,Edge,Problem Solving,9.0,8.0,0.3,0.447,0.4359,42.42,1105.28,584.2,87.6,True,0.3685,False,True,0.38487,18.327142857142857,105.795,15,3,5,2025
Research Assistant,Claude-3.5,Server,Communication,6.0,8.0,0.4928,0.6066,0.6487,9.73,2931.69,401.4,70.9,True,0.4966,False,False,0.5737099999999999,69.12168674698795,114.762,15,3,5,2025
Translation Agent,PaLM-2,Desktop,Creative Writing,4.0,2.0,0.5843,0.6853,0.6965,36.36,217.96,323.3,65.7,True,0.6428,False,False,0.6482600000000001,39.52804878048781,64.99600000000001,15,3,5,2025
Research Assistant,LLaMA-3,Edge,Planning & Scheduling,7.0,7.0,0.406,0.6003,0.5296,23.45,1397.19,446.1,79.4,True,0.5278,False,True,0.50137,37.69699248120301,106.946,15,3,5,2025
Sales Assistant,Claude-3.5,Hybrid,Communication,6.0,6.0,0.5005,0.5827,0.6751,21.32,523.27,419.9,68.9,True,0.6206,False,False,0.5775399999999999,46.954471544715446,103.442,15,3,5,2025
Customer Service,PaLM-2,Edge,Text Processing,4.0,4.0,0.6406,0.6756,0.7102,30.87,1837.76,309.2,53.6,True,0.6454,False,True,0.67198,46.66527777777778,85.178,15,3,5,2025
Financial Advisor,Gemini-Pro,Desktop,Communication,6.0,6.0,0.4428,0.5868,0.5562,13.95,714.39,438.1,78.1,True,0.5446,False,False,0.52002,52.00200000000001,98.122,15,3,5,2025
Content Creator,InstructGPT,Edge,Planning & Scheduling,7.0,9.0,0.387,0.5623,0.5425,38.84,1093.76,494.2,77.7,True,0.4579,False,True,0.48624,25.726984126984128,122.053,15,3,5,2025
Content Creator,PaLM-2,Server,Data Analysis,5.0,4.0,0.6713,0.6105,0.6522,59.97,1584.3,375.0,56.0,True,0.736,False,False,0.64733,26.207692307692305,91.52,15,3,5,2025
Financial Advisor,Transformer-XL,Mobile,Planning & Scheduling,6.0,4.0,0.4991,0.4925,0.5127,30.44,683.55,394.0,62.4,True,0.5348,False,True,0.5012,33.19205298013245,77.436,15,3,5,2025
QA Tester,Falcon-180B,Edge,Decision Making,5.0,4.0,0.4375,0.6625,0.66,34.8,518.86,319.3,74.2,True,0.4922,False,True,0.57175,36.18670886075949,74.45400000000001,15,3,5,2025
Project Manager,Transformer-XL,Cloud,Text Processing,5.0,6.0,0.4867,0.5229,0.5683,28.93,215.19,398.3,59.7,True,0.5924,False,False,0.5220400000000001,35.756164383561654,101.468,15,3,5,2025
Email Manager,InstructGPT,Desktop,Data Analysis,5.0,3.0,0.5273,0.6811,0.6701,57.8,344.3,320.4,65.3,True,0.6184,False,False,0.61628,26.22468085106383,73.288,15,3,5,2025
Code Assistant,Falcon-180B,Edge,Text Processing,5.0,3.0,0.5219,0.62,0.6253,26.82,608.5,404.8,42.5,True,0.5326,False,True,0.5823499999999999,41.59642857142857,67.282,15,3,5,2025
Email Manager,Gemini-Pro,Cloud,Planning & Scheduling,6.0,4.0,0.5094,0.6511,0.5845,40.55,2616.66,433.4,59.2,True,0.5326,False,False,0.5744400000000001,30.3936507936508,77.282,15,3,5,2025
Code Assistant,LLaMA-3,Desktop,Problem Solving,10.0,9.0,0.3,0.4,0.3984,65.73,109.5,642.8,104.6,True,0.3966,False,True,0.3595199999999999,12.270307167235494,117.762,15,3,5,2025
Document Processor,Falcon-180B,Server,Learning & Adaptation,9.0,8.0,0.3,0.4,0.429,46.16,1583.05,493.6,74.0,True,0.323,False,True,0.3686999999999999,17.309859154929576,102.61,15,3,5,2025
Sales Assistant,GPT-4o,Mobile,Planning & Scheduling,4.0,5.0,0.6205,0.7005,0.7621,27.31,592.4,320.7,41.2,True,0.7647,False,True,0.68698,51.65263157894737,103.529,15,3,5,2025
Project Manager,GPT-4o,Cloud,Decision Making,9.0,7.0,0.3,0.4429,0.5194,20.48,977.86,606.6,96.4,True,0.3309,False,True,0.40869,29.402158273381296,93.163,15,3,5,2025
Data Analyst,GPT-4o,Mobile,Creative Writing,4.0,5.0,0.74,0.7129,0.6683,36.18,413.1,332.4,45.5,False,0.7429,True,True,0.7103599999999999,43.314634146341454,122.003,15,3,5,2025
Code Assistant,LLaMA-3,Mobile,Code Generation,3.0,1.0,0.739,0.7676,0.767,63.11,1008.12,267.0,54.7,False,0.7954,False,True,0.75598,30.60647773279352,85.678,15,3,5,2025
Customer Service,Mixtral-8x7B,Server,Learning & Adaptation,10.0,9.0,0.3,0.4,0.4133,92.6,103.23,599.5,85.8,True,0.3962,False,False,0.36399,9.60395778364116,117.734,15,3,5,2025
Task Planner,LLaMA-3,Edge,Decision Making,10.0,10.0,0.3,0.4,0.353,33.56,140.12,593.3,101.3,True,0.3559,False,True,0.3459,19.11049723756906,124.913,15,3,5,2025
Task Planner,Transformer-XL,Desktop,Creative Writing,7.0,6.0,0.4251,0.531,0.5211,32.52,1760.65,493.0,90.1,True,0.4654,True,False,0.4856699999999999,28.908928571428564,92.578,15,3,5,2025
Project Manager,Falcon-180B,Hybrid,Communication,4.0,6.0,0.659,0.7492,0.7009,19.45,298.47,279.2,56.9,True,0.6864,False,False,0.69863,67.82815533980582,108.048,15,3,5,2025
HR Recruiter,PaLM-2,Server,Decision Making,5.0,3.0,0.5171,0.5814,0.6795,20.51,208.48,326.2,72.6,True,0.6571,False,False,0.58511,52.712612612612624,75.997,15,3,5,2025
Marketing Assistant,Claude-3.5,Edge,Planning & Scheduling,7.0,5.0,0.4525,0.4717,0.5581,25.77,377.31,469.7,63.7,True,0.5816,False,True,0.48994,34.261538461538464,90.712,15,3,5,2025
Customer Service,PaLM-2,Hybrid,Creative Writing,4.0,2.0,0.6358,0.7217,0.6943,31.98,803.9,293.7,67.3,True,0.7525,False,True,0.6791200000000001,46.51506849315069,72.675,15,3,5,2025
Content Creator,GPT-4o,Cloud,Decision Making,7.0,9.0,0.3545,0.5115,0.5581,44.24,349.33,423.2,61.4,True,0.4056,False,False,0.46268,23.134,118.392,15,3,5,2025
Translation Agent,Mixtral-8x7B,Server,Decision Making,9.0,10.0,0.3,0.4241,0.4141,43.83,1501.1,530.5,92.8,True,0.3467,False,True,0.37146,17.773205741626793,124.269,16,3,6,2025
Customer Service,PaLM-2,Mobile,Problem Solving,8.0,8.0,0.3,0.4686,0.5312,95.59,231.92,479.3,83.4,True,0.4131,False,True,0.41994,11.138992042440318,108.917,16,3,6,2025
Data Analyst,Claude-3.5,Server,Research & Summarization,5.0,3.0,0.5433,0.6478,0.6304,77.31,245.73,339.8,58.3,True,0.642,True,True,0.60078,19.893377483443707,74.94,16,3,6,2025
Financial Advisor,Mixtral-8x7B,Cloud,Data Analysis,7.0,9.0,0.4012,0.5328,0.5786,78.43,1698.63,499.0,93.5,True,0.4969,True,False,0.4939,15.386292834890968,124.783,16,3,6,2025
Project Manager,CodeT5+,Server,Creative Writing,6.0,4.0,0.5748,0.6272,0.5827,43.51,449.89,404.5,66.3,True,0.6317,True,False,0.59289,30.404615384615383,84.219,16,3,6,2025
Content Creator,Claude-3.5,Hybrid,Creative Writing,8.0,8.0,0.3,0.4776,0.5344,30.88,311.76,455.3,100.5,True,0.3291,False,False,0.4236,26.81012658227848,103.037,16,3,6,2025
Content Creator,Gemini-Pro,Desktop,Code Generation,9.0,10.0,0.3,0.4514,0.4316,57.04,2649.57,534.5,74.0,True,0.4064,False,False,0.3848999999999999,15.153543307086611,128.448,16,3,6,2025
Customer Service,Falcon-180B,Cloud,Communication,4.0,6.0,0.6301,0.7005,0.7031,13.73,475.91,288.9,46.8,True,0.6598,False,False,0.6731199999999999,79.1905882352941,106.186,16,3,6,2025
Sales Assistant,Falcon-180B,Cloud,Learning & Adaptation,7.0,8.0,0.4433,0.4714,0.4979,146.3,177.06,417.1,79.9,True,0.4537,False,False,0.46811,8.684786641929499,111.759,16,3,6,2025
Customer Service,LLaMA-3,Hybrid,Research & Summarization,6.0,7.0,0.4907,0.587,0.6021,33.82,121.35,430.6,77.1,True,0.5277,True,False,0.55301,33.313855421686746,106.939,16,3,6,2025
Social Media Manager,PaLM-2,Mobile,Data Analysis,5.0,5.0,0.532,0.5781,0.628,43.68,186.35,310.6,59.3,True,0.5795,False,True,0.57463,30.72887700534759,90.565,16,3,6,2025
HR Recruiter,GPT-4o,Edge,Decision Making,5.0,4.0,0.5234,0.6626,0.6666,27.59,781.46,403.2,44.8,True,0.5347,False,True,0.60812,42.82535211267605,77.429,16,3,6,2025
Research Assistant,PaLM-2,Mobile,Creative Writing,7.0,7.0,0.4254,0.5192,0.5236,37.93,2286.37,500.7,77.5,True,0.5334,False,True,0.483,25.82887700534759,107.338,16,3,6,2025
Marketing Assistant,LLaMA-3,Mobile,Research & Summarization,7.0,8.0,0.4218,0.5631,0.577,51.4,400.49,444.4,87.1,True,0.5316,True,True,0.51075,22.59955752212389,117.212,16,3,6,2025
QA Tester,Transformer-XL,Hybrid,Learning & Adaptation,10.0,10.0,0.3,0.4,0.3477,51.38,1019.85,590.3,106.9,True,0.3891,False,False,0.34431,14.34625,127.237,16,3,6,2025
Financial Advisor,Mixtral-8x7B,Desktop,Communication,6.0,6.0,0.4049,0.5526,0.5536,25.14,300.47,420.2,72.6,True,0.4276,False,False,0.4938199999999999,36.310294117647054,89.932,16,3,6,2025
Content Creator,Mixtral-8x7B,Edge,Creative Writing,5.0,7.0,0.5128,0.6308,0.6324,29.61,263.33,304.1,60.2,True,0.5661,True,True,0.58408,42.02014388489209,109.627,16,3,6,2025
Data Analyst,Falcon-180B,Hybrid,Data Analysis,8.0,6.0,0.3,0.4508,0.4675,61.1,4144.94,517.4,75.3,True,0.3768,True,False,0.39549,14.924150943396228,86.376,16,3,6,2025
Document Processor,PaLM-2,Desktop,Learning & Adaptation,9.0,10.0,0.3,0.4015,0.4657,95.48,3602.43,515.8,94.8,True,0.3345,False,False,0.38016,10.00421052631579,123.415,16,3,6,2025
Code Assistant,Gemini-Pro,Mobile,Decision Making,9.0,9.0,0.3,0.4185,0.4822,35.96,173.11,495.2,79.8,True,0.3457,False,True,0.39021,21.799441340782124,114.199,16,3,6,2025
Marketing Assistant,InstructGPT,Mobile,Text Processing,7.0,8.0,0.4077,0.6139,0.5405,26.46,1769.9,454.8,82.0,True,0.4552,False,True,0.5094,35.375,111.864,16,3,6,2025
Research Assistant,InstructGPT,Mobile,Data Analysis,5.0,6.0,0.5558,0.6208,0.6407,55.68,1637.15,378.2,66.4,True,0.6094,False,True,0.60077,25.78412017167382,102.658,16,3,6,2025
Financial Advisor,PaLM-2,Cloud,Planning & Scheduling,7.0,9.0,0.5135,0.5114,0.5528,9.35,171.45,420.8,95.7,True,0.6306,False,False,0.5246599999999999,63.21204819277107,134.142,16,3,6,2025
Code Assistant,PaLM-2,Mobile,Research & Summarization,6.0,7.0,0.4812,0.5692,0.6,27.4,625.79,382.4,81.2,True,0.5472,False,True,0.54324,38.80285714285714,108.304,16,3,6,2025
Marketing Assistant,Gemini-Pro,Server,Research & Summarization,8.0,6.0,0.3,0.4313,0.453,69.87,1521.83,550.1,79.5,True,0.3506,False,True,0.38529,12.929194630872484,84.542,16,3,6,2025
Content Creator,InstructGPT,Edge,Research & Summarization,8.0,10.0,0.3,0.439,0.4998,68.81,149.75,472.7,76.5,True,0.3851,True,True,0.40164,13.994425087108016,126.957,16,3,6,2025
Code Assistant,CodeT5+,Desktop,Problem Solving,6.0,7.0,0.4125,0.6364,0.6542,55.36,890.5,408.3,63.6,True,0.4225,False,True,0.55218,23.497021276595746,99.575,16,3,6,2025
Project Manager,Falcon-180B,Hybrid,Communication,3.0,5.0,0.712,0.7508,0.7446,20.67,1587.6,224.7,48.1,False,0.819,False,False,0.7334200000000001,72.61584158415842,127.33,17,3,0,2025
Financial Advisor,Mixtral-8x7B,Server,Code Generation,9.0,10.0,0.3216,0.4,0.4107,24.38,1650.88,534.3,84.6,True,0.4524,False,True,0.37185,25.644827586206898,131.668,17,3,0,2025
Customer Service,CodeT5+,Cloud,Decision Making,9.0,10.0,0.3,0.4,0.44,37.05,605.73,538.3,88.9,True,0.4479,False,False,0.372,19.893048128342244,131.353,17,3,0,2025
Research Assistant,LLaMA-3,Hybrid,Creative Writing,5.0,6.0,0.6803,0.6188,0.6623,34.87,487.1,400.2,54.1,True,0.6902,False,False,0.6564500000000001,39.54518072289157,108.314,17,3,0,2025
Email Manager,CodeT5+,Edge,Learning & Adaptation,8.0,10.0,0.4228,0.4124,0.525,101.47,414.34,503.4,84.5,True,0.4565,False,True,0.4503399999999999,11.28671679197995,131.955,17,3,0,2025
Customer Service,Gemini-Pro,Edge,Planning & Scheduling,7.0,5.0,0.5656,0.5766,0.5124,32.1,276.21,476.1,59.2,True,0.6405,False,True,0.55294,33.51151515151515,94.835,17,3,0,2025
Task Planner,Transformer-XL,Server,Code Generation,5.0,5.0,0.5368,0.5969,0.6412,31.37,301.44,352.6,42.8,True,0.6318,False,False,0.58615,39.07666666666667,94.226,17,3,0,2025
QA Tester,LLaMA-3,Mobile,Planning & Scheduling,7.0,6.0,0.439,0.5711,0.5652,36.17,965.25,455.3,74.8,True,0.5514,False,True,0.51649,29.346022727272725,98.598,17,3,0,2025
Customer Service,Mixtral-8x7B,Hybrid,Code Generation,6.0,6.0,0.4711,0.5334,0.5327,41.86,236.81,421.1,73.3,True,0.4794,False,True,0.50827,26.47239583333333,93.558,17,3,0,2025
Project Manager,Transformer-XL,Edge,Problem Solving,9.0,8.0,0.3,0.4,0.4282,54.81,550.89,508.0,97.6,True,0.3059,False,True,0.36846,15.16296296296296,101.413,17,3,0,2025
Research Assistant,Claude-3.5,Edge,Data Analysis,5.0,3.0,0.5494,0.6487,0.6662,75.01,404.02,446.1,52.7,True,0.6578,False,True,0.61423,20.138688524590165,76.046,17,3,0,2025
Code Assistant,Gemini-Pro,Desktop,Planning & Scheduling,3.0,4.0,0.7154,0.7705,0.7503,28.48,507.95,339.6,40.6,False,0.7315,False,False,0.7424,53.410071942446045,111.205,17,3,0,2025
Marketing Assistant,Transformer-XL,Hybrid,Decision Making,8.0,7.0,0.3,0.4268,0.4103,43.79,2072.34,527.9,82.9,True,0.4369,False,False,0.3711299999999999,17.75741626794258,100.583,17,3,0,2025
Task Planner,Mixtral-8x7B,Edge,Creative Writing,4.0,6.0,0.6849,0.6664,0.7031,49.75,114.09,312.3,50.3,True,0.7456,True,True,0.6848099999999999,33.08260869565217,112.192,17,3,0,2025
Project Manager,PaLM-2,Edge,Text Processing,5.0,6.0,0.5969,0.6059,0.5956,24.32,1395.06,394.1,51.3,True,0.7413,False,True,0.59921,46.09307692307692,111.891,17,3,0,2025
Task Planner,InstructGPT,Cloud,Code Generation,7.0,6.0,0.4137,0.5028,0.5664,35.76,106.34,443.6,71.3,True,0.507,False,False,0.48624,27.94482758620689,95.49,17,3,0,2025
Code Assistant,Transformer-XL,Server,Decision Making,9.0,9.0,0.3,0.4,0.4121,43.87,827.78,535.0,84.0,True,0.3824,False,False,0.36363,17.315714285714286,116.768,17,3,0,2025
Task Planner,Claude-3.5,Edge,Creative Writing,8.0,8.0,0.3,0.4772,0.5191,31.76,667.37,523.4,81.8,True,0.337,True,True,0.41889,24.933928571428567,103.59,17,3,0,2025
Email Manager,InstructGPT,Server,Decision Making,8.0,9.0,0.3,0.4051,0.5365,39.21,2383.04,485.6,97.9,True,0.3288,False,False,0.4024799999999999,21.29523809523809,113.016,17,3,0,2025
Research Assistant,Gemini-Pro,Desktop,Problem Solving,9.0,9.0,0.3,0.4457,0.3957,104.19,909.27,560.3,84.8,True,0.3007,False,False,0.37242,9.017433414043582,111.049,17,3,0,2025
Document Processor,Claude-3.5,Cloud,Communication,6.0,7.0,0.5856,0.5929,0.6416,16.79,941.74,376.0,49.2,True,0.6517,False,False,0.60459,58.13365384615385,115.619,17,3,0,2025
Social Media Manager,Mixtral-8x7B,Hybrid,Creative Writing,3.0,4.0,0.8353,0.6971,0.7059,27.78,526.46,209.0,28.1,False,0.95,True,False,0.75502,61.38373983739838,126.5,17,3,0,2025
Email Manager,GPT-4o,Edge,Decision Making,5.0,7.0,0.6284,0.6486,0.6933,25.62,562.33,277.3,42.9,True,0.6414,False,True,0.6539299999999999,53.1650406504065,114.898,17,3,0,2025
Customer Service,InstructGPT,Server,Learning & Adaptation,10.0,10.0,0.3,0.4044,0.387,119.27,1063.83,576.7,95.4,True,0.3425,False,False,0.3574199999999999,7.686451612903225,123.975,17,3,0,2025
Data Analyst,LLaMA-3,Server,Decision Making,6.0,6.0,0.4496,0.619,0.5719,25.1,1066.88,384.5,66.4,True,0.5381,False,False,0.53711,40.69015151515151,97.667,17,3,0,2025
Marketing Assistant,CodeT5+,Server,Creative Writing,5.0,4.0,0.6242,0.6042,0.6752,63.35,614.08,400.9,61.1,True,0.6711,True,True,0.6335,24.272030651340994,86.977,17,3,0,2025
Translation Agent,PaLM-2,Mobile,Communication,3.0,2.0,0.7339,0.7507,0.7795,34.84,128.72,252.6,53.0,False,0.8837,False,True,0.75262,49.84238410596026,101.859,17,3,0,2025
Customer Service,Mixtral-8x7B,Server,Data Analysis,4.0,5.0,0.5985,0.6789,0.6781,34.25,346.29,332.5,68.2,True,0.6969,True,False,0.6465000000000001,41.1783439490446,98.783,17,3,0,2025
Financial Advisor,CodeT5+,Hybrid,Decision Making,6.0,8.0,0.5849,0.5344,0.5943,31.01,388.93,520.5,52.6,True,0.5984,False,True,0.57257,34.70121212121212,121.888,17,3,0,2025
Email Manager,InstructGPT,Server,Communication,3.0,5.0,0.8553,0.7475,0.7827,18.36,352.41,265.2,45.6,False,0.8617,False,False,0.80118,81.7530612244898,130.31900000000002,17,3,0,2025
QA Tester,Transformer-XL,Edge,Planning & Scheduling,3.0,2.0,0.6774,0.6795,0.6802,41.7,329.48,289.9,66.8,True,0.7788,False,True,0.6788700000000001,38.13876404494383,74.516,17,3,0,2025
Research Assistant,GPT-4o,Hybrid,Research & Summarization,4.0,2.0,0.6817,0.8216,0.7718,54.19,2513.36,261.2,54.4,True,0.6931,True,False,0.7506999999999999,34.59447004608295,68.517,17,3,0,2025
Document Processor,GPT-4o,Mobile,Learning & Adaptation,8.0,7.0,0.3265,0.438,0.4543,82.74,1262.99,441.0,83.8,True,0.4154,False,True,0.39829,12.06939393939394,99.078,18,3,1,2025
Project Manager,PaLM-2,Edge,Data Analysis,5.0,4.0,0.4591,0.6416,0.6497,48.08,835.81,312.7,43.0,True,0.5337,False,True,0.57103,28.26881188118812,77.359,18,3,1,2025
HR Recruiter,Transformer-XL,Server,Text Processing,6.0,6.0,0.4965,0.5451,0.6048,23.66,1406.46,408.6,69.6,True,0.548,False,False,0.54357,41.81307692307692,98.36,18,3,1,2025
HR Recruiter,CodeT5+,Cloud,Planning & Scheduling,4.0,6.0,0.7067,0.7181,0.7594,20.66,1652.02,254.8,51.5,False,0.7774,False,False,0.72593,69.80096153846154,134.418,18,3,1,2025
Marketing Assistant,Mixtral-8x7B,Hybrid,Code Generation,9.0,7.0,0.3129,0.4,0.4418,43.8,379.58,598.6,90.5,True,0.3254,False,False,0.3777,17.48611111111111,92.778,18,3,1,2025
Project Manager,Mixtral-8x7B,Edge,Research & Summarization,8.0,8.0,0.3137,0.4622,0.5059,41.31,886.98,492.3,107.7,True,0.3524,True,True,0.41591,21.112182741116747,104.668,18,3,1,2025
Social Media Manager,Transformer-XL,Hybrid,Problem Solving,8.0,10.0,0.3575,0.4032,0.5145,77.91,2034.87,512.9,85.6,True,0.4088,False,True,0.4183099999999999,13.031464174454827,128.616,18,3,1,2025
Document Processor,Transformer-XL,Mobile,Creative Writing,6.0,8.0,0.3863,0.5209,0.526,43.45,2398.86,443.4,56.4,True,0.4258,False,True,0.46859,23.547236180904523,109.806,18,3,1,2025
